Offset(P)            #Ptr   #Hnd Access Name
0x000081868844f6c0     14      0 R--r-d \Device\HarddiskVolume2\Users\Admin\AppData\Local\Microsoft\OneDrive\23.066.0326.0005\LogUploader.dll
0x000081868844f9e0     32      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000081868844fb70     12      0 R--r-d \Device\HarddiskVolume2\Windows\System32\smartscreenps.dll
0x0000818688450340      1      1 R--rw- \Device\HarddiskVolume2\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e
0x00008186884504d0     12      0 R--r-d \Device\HarddiskVolume2\Users\Admin\AppData\Local\Microsoft\OneDrive\23.066.0326.0005\FileSyncSessions.dll
0x0000818688450ca0     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x00008186884512e0  32768      1 R--r-d \Device\HarddiskVolume2\Windows\System32\fr-FR\Windows.Web.dll.mui
0x0000818688451470     16      0 R--r-d \Device\HarddiskVolume2\Users\Admin\AppData\Local\Microsoft\OneDrive\23.066.0326.0005\OneDriveTelemetryStable.dll
0x0000818688451600     14      0 R--rwd \Device\HarddiskVolume2\Windows\SysWOW64\msimtf.dll
0x0000818688451920  32768      1 R--r-d \Device\HarddiskVolume2\Windows\System32\fr-FR\winmm.dll.mui
0x0000818688451c40      5      0 R--r-d \Device\HarddiskVolume2\Users\Admin\AppData\Local\Microsoft\OneDrive\23.066.0326.0005\WebView2Loader.dll
0x0000818688451dd0  32768      1 R--r-d \Device\HarddiskVolume2\Windows\System32\fr-FR\KernelBase.dll.mui
0x0000818688452280  32768      1 R--rw- \Device\HarddiskVolume2\Windows\SystemApps\Microsoft.Windows.SecHealthUI_cw5n1h2txyewy
0x00008186884525a0  32765      1 R--rw- \Device\HarddiskVolume2\Program Files\BraveSoftware\Brave-Browser\Application\111.1.49.132\v8_context_snapshot.bin
0x00008186884528c0  32765      1 R--rw- \Device\HarddiskVolume2\Program Files\BraveSoftware\Brave-Browser\Application\111.1.49.132\icudtl.dat
0x0000818688452a50     14      0 R--r-d \Device\HarddiskVolume2\Windows\System32\nlmproxy.dll
0x0000818688453220     14      0 RW---- \Device\HarddiskVolume2\Users\Admin\AppData\Local\Microsoft\Windows\Caches\{3DA71D5A-20CC-432F-A115-DFE92379E91F}.3.ver0x0000000000000017.db
0x0000818688453b80  32765      1 R--r-d \Device\HarddiskVolume2\Program Files\BraveSoftware\Brave-Browser\Application\111.1.49.132\chrome_200_percent.pak
0x0000818688453ea0  32765      1 R--r-d \Device\HarddiskVolume2\Program Files\BraveSoftware\Brave-Browser\Application\111.1.49.132\resources.pak
0x00008186884541c0  32765      1 R--r-d \Device\HarddiskVolume2\Program Files\BraveSoftware\Brave-Browser\Application\111.1.49.132\Locales\fr.pak
0x0000818688454350  32765      1 R--r-d \Device\HarddiskVolume2\Program Files\BraveSoftware\Brave-Browser\Application\111.1.49.132\brave_resources.pak
0x00008186884544e0  32765      1 R--r-d \Device\HarddiskVolume2\Program Files\BraveSoftware\Brave-Browser\Application\111.1.49.132\brave_100_percent.pak
0x0000818688454800      3      0 R--r-d \Device\HarddiskVolume2\Users\Admin\AppData\Local\Microsoft\OneDrive\23.066.0326.0005\FileSyncFS.dll
0x0000818688455ac0     16      0 R--r-d \Device\HarddiskVolume2\Windows\rescache\_merged\734811459\3769780815.pri
0x00008186884570a0     32      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818688457550  32703      1 R--r-- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.SecHealthUI_10.0.19041.1865_neutral__cw5n1h2txyewy\ActivationStore.dat
0x00008186884576e0     33      0 RW-rwd \Device\HarddiskVolume2\$ConvertToNonresident
0x00008186884581d0  32797      1 -W-rw- \Device\HarddiskVolume2\Users\Admin\AppData\Local\BraveSoftware\Brave-Browser\User Data\Default\Local Storage\leveldb\000004.log
0x000081868845ad90  32768      1 R--r-- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.SecHealthUI_10.0.19041.1865_neutral__cw5n1h2txyewy\ActivationStore.dat.LOG2
0x000081868845b3d0  32765      1 R--r-d \Device\HarddiskVolume2\Program Files\BraveSoftware\Brave-Browser\Application\111.1.49.132\Locales\fr.pak
0x000081868845bd30  32780      1 RWDrwd \Device\HarddiskVolume2\Users\Admin\AppData\Local\BraveSoftware\Brave-Browser\User Data\Default\DawnCache\data_1
0x000081868845c9b0  32767      1 RWDrwd \Device\HarddiskVolume2\Users\Admin\AppData\Local\BraveSoftware\Brave-Browser\User Data\Default\DawnCache\data_1
0x000081868845ccd0     12      0 R--r-d \Device\HarddiskVolume2\Windows\System32\Wpc.dll
0x000081868845de00      8      0 R--rwd \Device\HarddiskVolume2\Windows\SysWOW64\twinapi.dll
0x000081868845f3e0  32768      1 RW-rw- \Device\HarddiskVolume2\Users\Admin\AppData\Local\BraveSoftware\Brave-Browser\User Data\Default\shared_proto_db\LOCK
0x0000818688460380  32767      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x00008186884606a0     32      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x00008186884609c0      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\SecurityHealthProxyStub.dll
0x0000818688460ce0     17      0 R--r-- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\AppRepository\Packages\MicrosoftWindows.Client.CBS_120.2212.4190.0_x64__cw5n1h2txyewy\ActivationStore.dat
0x0000818688460e70     10      0 R--rwd \Device\HarddiskVolume2\Windows\SysWOW64\drvstore.dll
0x0000818688462900     14      0 R--r-d \Device\HarddiskVolume2\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\vcruntime140_1_app.dll
0x0000818688463260      1      0 R--r-d \Device\HarddiskVolume2\Windows\System32\VBoxTray.exe
0x0000818688463a30  32131      1 RW-rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd
0x0000818688463d50  32768      1 R--r-d \Device\HarddiskVolume2\Windows\System32\fr-FR\dnsapi.dll.mui
0x0000818688463ee0      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818688464200      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x00008186884649d0  32754      1 ------ \Device\Afd\Endpoint
0x00008186884651a0     15      0 R--r-d \Device\HarddiskVolume2\Windows\SystemApps\Microsoft.Windows.SecHealthUI_cw5n1h2txyewy\pris\resources.fr-FR.pri
0x0000818688465c90      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818688466140  32696      1 R--r-- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\AppRepository\Packages\MicrosoftWindows.Client.CBS_120.2212.4190.0_x64__cw5n1h2txyewy\ActivationStore.dat
0x00008186884665f0  32768      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x0000818688466910  32766      1 R--rwd \Device\HarddiskVolume2\Windows\Fonts\segoeui.ttf
0x0000818688466c30      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818688467bd0     14      0 R--r-d \Device\HarddiskVolume2\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LayoutData.dll
0x000081868846b8c0  32768      1 R--r-d \Device\HarddiskVolume2\Windows\System32\fr-FR\taskhostw.exe.mui
0x000081868846f100      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000081868846f8d0  32746      1 RWD--- \Device\HarddiskVolume2\Users\Admin\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AppData\CacheStorage\CacheStorage.edb
0x00008186884700a0     10      0 R--r-d \Device\HarddiskVolume2\Windows\System32\SecurityHealthHost.exe
0x0000818688470870      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818688470d20  32761      1 RWD--- \Device\HarddiskVolume2\Users\Admin\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AppData\CacheStorage\CacheStorage.jfm
0x00008186884727b0     33      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818688472df0     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818688473110  32730      1 RW-rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd-wal
0x00008186884732a0      1      1 R--r-- \Device\HarddiskVolume2\Windows\Fonts\segoeuisl.ttf
0x0000818688473750     33      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818688473c00  32768      1 R--r-d \Device\HarddiskVolume2\Windows\System32\fr-FR\combase.dll.mui
0x0000818688473d90     16      0 RWD--- \Device\HarddiskVolume2\Windows\System32\config\systemprofile\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat
0x00008186884743d0      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818688474560     14      0 R--r-d \Device\HarddiskVolume2\Windows\System32\msIso.dll
0x0000818688474a10  32768      1 RWDrw- \Device\HarddiskVolume2\Users\Admin\AppData\Local\Temp\995f8241-e4fe-4711-b727-cdc09b37eeef.tmp
0x0000818688474d30  32703      1 RW-rw- \Device\HarddiskVolume2\Users\Admin\AppData\Local\BraveSoftware\Brave-Browser\User Data\Default\Network\Cookies
0x0000818688474ec0     13      0 R--r-d \Device\HarddiskVolume2\Windows\System32\NgcCtnrSvc.dll
0x0000818688476180     32      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x00008186884764a0      1      1 R--rw- \Device\HarddiskVolume2\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e
0x0000818688476630      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wbiosrvc.dll
0x00008186884767c0      7      0 R--rwd \Device\HarddiskVolume2\Windows\SysWOW64\webservices.dll
0x0000818688476ae0      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818688476c70  32768      1 R--r-d \Device\HarddiskVolume2\Windows\System32\fr-FR\svchost.exe.mui
0x0000818688476e00  32763      1 ------ \Device\NamedPipe\mojo.4072.7636.13638699465230541379
0x00008186884775d0      1      1 R--r-- \Device\HarddiskVolume2\Windows\Fonts\segoeuiz.ttf
0x0000818688478250      3      0 R--r-d \Device\HarddiskVolume2\Windows\ShellComponents\TaskFlowUI.dll
0x0000818688478570      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818688478890  32768      1 R--r-d \Device\HarddiskVolume2\Windows\System32\fr-FR\crypt32.dll.mui
0x0000818688478a20     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818688478bb0      3      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818688478ed0      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000081868847a190     33      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000081868847a640      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000081868847aaf0  32780      1 RWDrwd \Device\HarddiskVolume2\Users\Admin\AppData\Local\BraveSoftware\Brave-Browser\User Data\GrShaderCache\data_1
0x000081868847ac80      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000081868847ae10  32768      1 R--r-d \Device\HarddiskVolume2\Windows\System32\fr-FR\ieframe.dll.mui
0x000081868847b900      5      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000081868847bdb0      7      0 R--rwd \Device\HarddiskVolume2\Windows\System32\WwaApi.dll
0x000081868847d520      3      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000081868847d840  32760      1 R--r-d \Device\HarddiskVolume2\Windows\System32\WinMetadata\Windows.Foundation.winmd
0x000081868847d9d0     10      0 R--rwd \Device\HarddiskVolume2\Windows\System32\scrobj.dll
0x000081868847de80     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000081868847ee20     13      0 R--r-d \Device\HarddiskVolume2\ProgramData\Microsoft\Windows Defender\Platform\4.18.2303.8-0\MpOAV.dll
0x000081868847faa0      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818688481850      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818688481d00      3      0 R--r-d \Device\HarddiskVolume2\ProgramData\Microsoft\Windows Defender\Platform\4.18.2303.8-0\Drivers\WdFilter.sys
0x0000818688482660      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x00008186884827f0      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818688482b10      5      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818688a24310  32760      1 RW-rw- \Device\HarddiskVolume2\Users\Admin\AppData\Local\BraveSoftware\Brave-Browser\User Data\Default\Favicons-journal
0x0000818688a24ae0      1      1 R--r-- \Device\HarddiskVolume2\Windows\Fonts\timesbd.ttf
0x0000818688a25a80     11      0 R--rwd \Device\HarddiskVolume2\Windows\Fonts\cambria.ttc
0x0000818688a263e0  32701      1 ------ \Device\NamedPipe\mojo.4072.7636.16112193244187361378
0x0000818688a26d40      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818688a26ed0     17      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818688a27510     32      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818688a27b50      6      0 R--r-d \Device\HarddiskVolume2\Windows\servicing\TrustedInstaller.exe
0x0000818688a27ce0  32768      1 ------ \Device\NamedPipe\Sessions\1\AppContainerNamedObjects\S-1-15-2-2668987081-2569674137-3179742174-4270009011-3803107086-2981642713-3349210623
0x0000818688a28960      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818688a28af0     33      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818688a29450     33      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818688a295e0  32784      1 R--r-d \Device\HarddiskVolume2\Windows\System32\Dism\fr-FR\DismProv.dll.mui
0x0000818688a29a90     14      0 R--rwd \Device\HarddiskVolume2\Windows\SysWOW64\d3d10warp.dll
0x0000818688a2c7e0  32767      1 R--rw- \Device\HarddiskVolume2\Program Files\BraveSoftware\Brave-Browser\Application\111.1.49.132
0x0000818688a2ebd0  32767      1 RW-rw- \Device\HarddiskVolume2\Users\Admin\AppData\Local\BraveSoftware\Brave-Browser\User Data\Default\WebStorage\QuotaManager
0x0000818688a301b0  32783      1 R--r-d \Device\HarddiskVolume2\Windows\SystemResources\edgehtml.dll.mun
0x0000818688a31c40  32783      1 RW-r-- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows Defender\Support\MPLog-20230404-192111.log
0x0000818688a31dd0      1      1 RW-r-- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows Defender\Support\MPDeviceControl-20230404-200336.log
0x0000818688a339f0  65538      3 R--r-- \Device\HarddiskVolume2\Windows\Fonts\arialbd.ttf
0x0000818688a36420     14      0 R--rwd \Device\HarddiskVolume2\Windows\SysWOW64\powrprof.dll
0x0000818688a36a60     10      0 R--rwd \Device\HarddiskVolume2\Windows\SysWOW64\wbemcomn.dll
0x0000818688a37230  32768      1 R--r-d \Device\HarddiskVolume2\Windows\System32\fr-FR\StartTileData.dll.mui
0x0000818688a38360  32766      1 RW-rw- \Device\HarddiskVolume2\Users\Admin\AppData\Local\BraveSoftware\Brave-Browser\User Data\Default\Shortcuts
0x0000818688a3b0b0  32768      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x0000818688a3ce60  32764      1 RW-rwd \Device\HarddiskVolume2\Users\Admin\AppData\Local\Microsoft\Windows\Explorer\thumbcache_48.db
0x0000818688a3ec10     32      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818688a41960  32768      1 R--r-d \Device\HarddiskVolume2\Windows\System32\fr-FR\crypt32.dll.mui
0x0000818688a42a90  32769      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\config\COMPONENTS{53b39e5c-18c4-11ea-a811-000d3aa4692b}.TM.blf
0x0000818688a451a0      9      0 R--r-d \Device\HarddiskVolume2\Windows\System32\SessEnv.dll
0x0000818688a45330      1      1 R--rwd \Device\HarddiskVolume2\Windows\WinSxS
0x0000818688a454c0  32794      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-PowerShell%4Operational.evtx
0x0000818688a45970     33      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818688a45c90     33      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818688a46910     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818688a46c30  32769      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\config\COMPONENTS{53b39e5c-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000002.regtrans-ms
0x0000818688a4e7a0  32768      1 ------ \Device\NamedPipe\
0x0000818688a500a0      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818688a51360      5      0 RW-rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows Defender\Scans\mpenginedb.db
0x0000818688a51e50      5      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818688a532a0     33      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818688a535c0  32768      1 RW-rwd \Device\clfs\Device\HarddiskVolume2\Windows\System32\config\COMPONENTS{53b39e5c-18c4-11ea-a811-000d3aa4692b}.TM
0x0000818688a54240     32      0 RW-r-- \Device\HarddiskVolume2\Windows\Temp\MpSigStub.log
0x0000818688a55690      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818688a55820     17      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818688a57440     33      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818688a578f0  32545      1 RW-rw- \Device\HarddiskVolume2\Users\Admin\AppData\Local\BraveSoftware\Brave-Browser\User Data\Default\History-journal
0x0000818688a5c3f0     11      0 R--rwd \Device\HarddiskVolume2\Windows\SysWOW64\xmllite.dll
0x0000818688a608b0      5      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818688a616c0      1      1 ------ \Device\HarddiskVolume2\Windows\WinSxS\Catalogs
0x0000818689b021e0     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b02370     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b02690     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b02820     16      0 R--r-- \Device\HarddiskVolume2\Users\Admin\AppData\Local\IconCache.db
0x0000818689b029b0      5      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b02b40     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b02e60  32768      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x0000818689b03180      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\mscoree.dll
0x0000818689b03310     11      0 R--rwd \Device\HarddiskVolume2\Windows\System32\MSWB7.dll
0x0000818689b034a0  32767      1 R--rwd \Device\HarddiskVolume2\Program Files
0x0000818689b03630  32760      1 RW-rwd \Device\HarddiskVolume2\Users\Admin\AppData\Local\Microsoft\Windows\Explorer\iconcache_idx.db
0x0000818689b037c0     13      0 R--r-d \Device\HarddiskVolume2\Windows\Resources\Themes\aero\Shell\NormalColor\shellstyle.dll
0x0000818689b03950     14      0 R--r-d \Device\HarddiskVolume2\Windows\System32\Query.dll
0x0000818689b03ae0     23      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b03c70  32746      1 ------ \Device\Afd\Endpoint
0x0000818689b03e00     27      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b04120     15      0 R--r-d \Device\HarddiskVolume2\ProgramData\Microsoft\Windows Defender\Definition Updates\{D6F55659-35FD-46B3-AED7-DECFAE4E5038}\mpasbase.vdm
0x0000818689b042b0     16      0 R--r-- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.Search_1.14.8.19041_neutral_neutral_cw5n1h2txyewy\S-1-5-21-2451700575-1941524377-3260246774-1001.pckgdep
0x0000818689b04440      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\msvcp140.dll
0x0000818689b045d0     19      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b04760     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b048f0     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b04a80     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b04c10  32767      1 R--rwd \Device\HarddiskVolume2\Program Files\LibreOffice\share
0x0000818689b04da0     33      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b06b50     18      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x0000818689b07190      3      0 R--r-d \Device\HarddiskVolume2\Windows\Microsoft.NET\Framework64\v4.0.30319\mscoreei.dll
